text,label
田中镇,"['NA', 'zhōng', 'NA']"
甲醇中毒,"['NA', 'NA', 'zhōng', 'NA']"
男中音,"['NA', 'zhōng', 'NA']"
疾控中心,"['NA', 'NA', 'zhōng', 'NA']"
疾病控制中心,"['NA', 'NA', 'NA', 'NA', 'zhōng', 'NA']"
疾病预防中心,"['NA', 'NA', 'NA', 'NA', 'zhōng', 'NA']"
眼中,"['NA', 'zhōng']"
秀外惠中,"['NA', 'NA', 'NA', 'zhōng']"
秀外慧中,"['NA', 'NA', 'NA', 'zhōng']"
科右中旗,"['NA', 'NA', 'zhōng', 'NA']"
科尔沁右翼中旗,"['NA', 'NA', 'NA', 'NA', 'NA', 'zhōng', 'NA']"
科尔沁左翼中,"['NA', 'NA', 'NA', 'NA', 'NA', 'zhōng']"
科尔沁左翼中旗,"['NA', 'NA', 'NA', 'NA', 'NA', 'zhōng', 'NA']"
稳中求进,"['NA', 'zhōng', 'NA', 'NA']"
筐箧中物,"['NA', 'NA', 'zhōng', 'NA']"
管中窥豹,"['NA', 'zhōng', 'NA', 'NA']"
绥中,"['NA', 'zhōng']"
绥中县,"['NA', 'zhōng', 'NA']"
美中,"['NA', 'zhōng']"
美中不足,"['NA', 'zhōng', 'NA', 'NA']"
职业中学,"['NA', 'NA', 'zhōng', 'NA']"
肉中毒,"['NA', 'zhōng', 'NA']"
肯尼迪航天中心,"['NA', 'NA', 'NA', 'NA', 'NA', 'zhōng', 'NA']"
胡慧中,"['NA', 'NA', 'zhōng']"
胸中,"['NA', 'zhōng']"
自由中国,"['NA', 'NA', 'zhōng', 'NA']"
航天中心,"['NA', 'NA', 'zhōng', 'NA']"
诉讼中,"['NA', 'NA', 'zhōng']"
购物中心,"['NA', 'NA', 'zhōng', 'NA']"
贸易中心,"['NA', 'NA', 'zhōng', 'NA']"
资中,"['NA', 'zhōng']"
资中县,"['NA', 'zhōng', 'NA']"
身在福中不知福,"['NA', 'NA', 'NA', 'zhōng', 'NA', 'NA', 'NA']"
辽中,"['NA', 'zhōng']"
辽中县,"['NA', 'zhōng', 'NA']"
运筹帷幄之中,"['NA', 'NA', 'NA', 'NA', 'NA', 'zhōng']"
进退中绳,"['NA', 'NA', 'zhōng', 'NA']"
逐鹿中原,"['NA', 'NA', 'zhōng', 'NA']"
途中,"['NA', 'zhōng']"
金宇中,"['NA', 'NA', 'zhōng']"
问鼎中原,"['NA', 'NA', 'zhōng', 'NA']"
附中,"['NA', 'zhōng']"
集中,"['NA', 'zhōng']"
集中器,"['NA', 'zhōng', 'NA']"
集中托运,"['NA', 'zhōng', 'NA', 'NA']"
集中营,"['NA', 'zhōng', 'NA']"
雪中送炭,"['NA', 'zhōng', 'NA', 'NA']"
震中,"['NA', 'zhōng']"
震惊中外,"['NA', 'NA', 'zhōng', 'NA']"
风中之烛,"['NA', 'zhōng', 'NA', 'NA']"
风中烛,"['NA', 'zhōng', 'NA']"
马中锡,"['NA', 'zhōng', 'NA']"
高中,"['NA', 'zhōng']"
高中学生,"['NA', 'zhōng', 'NA', 'NA']"
高中生,"['NA', 'zhōng', 'NA']"
高级中学,"['NA', 'NA', 'zhōng', 'NA']"
鼻中隔,"['NA', 'zhōng', 'NA']"
中位数,"['zhōng', 'NA', 'shù']"
不中意,"['NA', 'zhòng', 'NA']"
中举,"['zhòng', 'NA']"
中伤,"['zhòng', 'NA']"
中保,"['zhòng', 'NA']"
中奖,"['zhòng', 'NA']"
中彩,"['zhòng', 'NA']"
中标,"['zhòng', 'NA']"
中招,"['zhòng', 'NA']"
中暑,"['zhòng', 'NA']"
中枪,"['zhòng', 'NA']"
中毒,"['zhòng', 'NA']"
中毒性,"['zhòng', 'NA', 'NA']"
中油,"['zhòng', 'NA']"
中签,"['zhòng', 'NA']"
中肯,"['zhòng', 'NA']"
中计,"['zhòng', 'NA']"
中选,"['zhòng', 'NA']"
中风,"['zhòng', 'NA']"
中魔,"['zhòng', 'NA']"
击中,"['NA', 'zhòng']"
命中,"['NA', 'zhòng']"
射中,"['NA', 'zhòng']"
投中,"['NA', 'zhòng']"
抽中,"['NA', 'zhòng']"
猜中,"['NA', 'zhòng']"
砷中毒,"['NA', 'zhòng', 'NA']"
考中,"['NA', 'zhòng']"
脑中风,"['NA', 'zhòng', 'NA']"
选中,"['NA', 'zhòng']"
酒精中毒,"['NA', 'NA', 'zhòng', 'NA']"
一矢中的,"['NA', 'NA', 'zhòng', 'dì']"
一举两得,"['NA', 'NA', 'NA', 'dé']"
一人得道,"['NA', 'NA', 'dé', 'NA']"
三得利,"['NA', 'dé', 'NA']"
不得,"['NA', 'dé']"
不得不,"['NA', 'dé', 'NA']"
不得人心,"['NA', 'dé', 'NA', 'NA']"
不得而知,"['NA', 'dé', 'NA', 'NA']"
乍得,"['NA', 'dé']"
乍得湖,"['NA', 'dé', 'NA']"
习得,"['NA', 'dé']"
习得性,"['NA', 'dé', 'NA']"
争得,"['NA', 'dé']"
优游自得,"['NA', 'NA', 'NA', 'dé']"
俄备得,"['NA', 'NA', 'dé']"
利得,"['NA', 'dé']"
利得税,"['NA', 'dé', 'NA']"
先到先得,"['NA', 'NA', 'NA', 'dé']"
动辄得咎,"['NA', 'NA', 'dé', 'NA']"
势在必得,"['NA', 'NA', 'NA', 'dé']"
千军易得,"['NA', 'NA', 'NA', 'dé']"
千虑一得,"['NA', 'NA', 'NA', 'dé']"
博得,"['NA', 'dé']"
取得,"['NA', 'dé']"
取得一致,"['NA', 'dé', 'NA', 'NA']"
哭笑不得,"['NA', 'NA', 'NA', 'dé']"
因祸得福,"['NA', 'NA', 'dé', 'NA']"
圣彼得,"['NA', 'NA', 'dé']"
夙愿得偿,"['NA', 'NA', 'dé', 'NA']"
多劳多得,"['NA', 'NA', 'NA', 'dé']"
失而复得,"['NA', 'NA', 'NA', 'dé']"
夺得,"['NA', 'dé']"
奖得主,"['NA', 'dé', 'NA']"
如鱼得水,"['NA', 'NA', 'dé', 'NA']"
安闲自得,"['NA', 'NA', 'NA', 'dé']"
容不得,"['NA', 'NA', 'dé']"
宾得,"['NA', 'dé']"
岳得尔歌,"['NA', 'dé', 'NA', 'NA']"
引得,"['NA', 'dé']"
彼得,"['NA', 'dé']"
彼得前书,"['NA', 'dé', 'NA', 'NA']"
彼得后书,"['NA', 'dé', 'NA', 'NA']"
彼得潘,"['NA', 'dé', 'NA']"
征得,"['NA', 'dé']"
得不偿失,"['dé', 'NA', 'NA', 'NA']"
得不到,"['dé', 'NA', 'NA']"
得主,"['dé', 'NA']"
得以,"['dé', 'NA']"
得出,"['dé', 'NA']"
得到,"['dé', 'NA']"
得力,"['dé', 'NA']"
得势,"['dé', 'NA']"
得克萨斯,"['dé', 'NA', 'NA', 'NA']"
得克萨斯州,"['dé', 'NA', 'NA', 'NA', 'NA']"
得名,"['dé', 'NA']"
得天独厚,"['dé', 'NA', 'NA', 'NA']"
得失,"['dé', 'NA']"
得奖,"['dé', 'NA']"
得宠,"['dé', 'NA']"
得宜,"['dé', 'NA']"
得志,"['dé', 'NA']"
得悉,"['dé', 'NA']"
得意,"['dé', 'NA']"
得意扬扬,"['dé', 'NA', 'NA', 'NA']"
得意洋洋,"['dé', 'NA', 'NA', 'NA']"
得意门生,"['dé', 'NA', 'NA', 'NA']"
得标,"['dé', 'NA']"
得手,"['dé', 'NA']"
得救,"['dé', 'NA']"
得文,"['dé', 'NA']"
得来速,"['dé', 'NA', 'NA']"
得梅因,"['dé', 'NA', 'NA']"
得气,"['dé', 'NA']"
得法,"['dé', 'NA']"
得病,"['dé', 'NA']"
得益,"['dé', 'NA']"
得知,"['dé', 'NA']"
得票,"['dé', 'NA']"
得罪,"['dé', 'NA']"
得而复失,"['dé', 'NA', 'NA', 'NA']"
得荣,"['dé', 'NA']"
得荣县,"['dé', 'NA', 'NA']"
得证,"['dé', 'NA']"
得逞,"['dé', 'NA']"
得道,"['dé', 'NA']"
得道多助,"['dé', 'NA', 'NA', 'NA']"
得道多助,"['dé', 'NA', 'NA', 'NA']"
得陇望蜀,"['dé', 'NA', 'NA', 'NA']"
心安理得,"['NA', 'NA', 'NA', 'dé']"
心得,"['NA', 'dé']"
心得安,"['NA', 'dé', 'NA']"
志得意满,"['NA', 'dé', 'NA', 'NA']"
怡然自得,"['NA', 'NA', 'NA', 'dé']"
患得患失,"['NA', 'dé', 'NA', 'NA']"
想得美,"['NA', 'dé', 'NA']"
懒得,"['NA', 'dé']"
成败得失,"['NA', 'NA', 'dé', 'NA']"
所得,"['NA', 'dé']"
所得税,"['NA', 'dé', 'NA']"
拍立得,"['NA', 'NA', 'dé']"
拾得,"['NA', 'dé']"
探骊得珠,"['NA', 'NA', 'dé', 'NA']"
支付得起,"['NA', 'NA', 'dé', 'NA']"
敖贝得,"['NA', 'NA', 'dé']"
既得,"['NA', 'dé']"
既得利益,"['NA', 'dé', 'NA', 'NA']"
易取得,"['NA', 'NA', 'dé']"
春风得意,"['NA', 'NA', 'dé', 'NA']"
求之不得,"['NA', 'NA', 'NA', 'dé']"
求得,"['NA', 'dé']"
洋洋得意,"['NA', 'NA', 'dé', 'NA']"
洋洋自得,"['NA', 'NA', 'NA', 'dé']"
深得民心,"['NA', 'dé', 'NA', 'NA']"
照得,"['NA', 'dé']"
算不得,"['NA', 'NA', 'dé']"
自得,"['NA', 'dé']"
自鸣得意,"['NA', 'NA', 'dé', 'NA']"
获得,"['NA', 'dé']"
获得性,"['NA', 'dé', 'NA']"
不值得,"['NA', 'NA', 'de']"
不由得,"['NA', 'NA', 'de']"
亏得,"['NA', 'de']"
使不得,"['NA', 'NA', 'de']"
使得,"['NA', 'de']"
值得,"['NA', 'de']"
值得信赖,"['NA', 'de', 'NA', 'NA']"
值得品味,"['NA', 'de', 'NA', 'NA']"
值得敬佩,"['NA', 'de', 'NA', 'NA']"
值得注意,"['NA', 'de', 'NA', 'NA']"
免不得,"['NA', 'NA', 'de']"
免得,"['NA', 'de']"
去得,"['NA', 'de']"
变得,"['NA', 'de']"
吃得住,"['NA', 'de', 'NA']"
吃得开,"['NA', 'de', 'NA']"
吃得消,"['NA', 'de', 'NA']"
听得懂,"['NA', 'de', 'NA']"
哭得死去活来,"['NA', 'de', 'NA', 'NA', 'NA', 'NA']"
多得是,"['NA', 'de', 'NA']"
天晓得,"['NA', 'NA', 'de']"
完全懂得,"['NA', 'NA', 'NA', 'de']"
害得,"['NA', 'de']"
富得流油,"['NA', 'de', 'NA', 'NA']"
对得起,"['NA', 'de', 'NA']"
巴不得,"['NA', 'NA', 'de']"
得很,"['de', 'NA']"
忍得住,"['NA', 'de', 'NA']"
怨不得,"['NA', 'NA', 'de']"
怪不得,"['NA', 'NA', 'de']"
恨不得,"['NA', 'NA', 'de']"
想得开,"['NA', 'de', 'NA']"
懂得,"['NA', 'de']"
懒得搭理,"['NA', 'de', 'NA', 'NA']"
戳得住,"['NA', 'de', 'NA']"
慌得,"['NA', 'de']"
放得下,"['NA', 'de', 'NA']"
显得,"['NA', 'de']"
晓得,"['NA', 'de']"
来得,"['NA', 'de']"
来得及,"['NA', 'de', 'NA']"
来得容易,"['NA', 'de', 'NA', 'NA']"
去得快,"['NA', 'de', 'NA']"
沉得住气,"['NA', 'de', 'NA', 'NA']"
活得不耐烦,"['NA', 'de', 'NA', 'NA', 'NA']"
热得快,"['NA', 'de', 'NA']"
爱得死去活来,"['NA', 'de', 'NA', 'NA', 'NA', 'NA']"
猜得透,"['NA', 'de', 'NA']"
由不得,"['NA', 'NA', 'de']"
得亏,"['děi', 'NA']"
必得,"['NA', 'děi']"
总得,"['NA', 'děi']"
一之谓甚,"['NA', 'NA', 'NA', 'shèn']"
幸甚,"['NA', 'shèn']"
欺人太甚,"['NA', 'NA', 'NA', 'shèn']"
火药味甚浓,"['NA', 'NA', 'NA', 'shèn', 'NA']"
甚巨,"['shèn', 'NA']"
甚微,"['shèn', 'NA']"
甚感诧异,"['shèn', 'NA', 'NA', 'NA']"
甚或,"['shèn', 'NA']"
甚浓,"['shèn', 'NA']"
甚而,"['shèn', 'NA']"
甚至,"['shèn', 'NA']"
甚至于,"['shèn', 'NA', 'NA']"
甚钜,"['shèn', 'NA']"
甚高频,"['shèn', 'NA', 'NA']"
一事无成,"['NA', 'NA', 'wú', 'NA']"
一去无影踪,"['NA', 'NA', 'wú', 'NA', 'NA']"
一无所动,"['NA', 'wú', 'NA', 'NA']"
一无所知,"['NA', 'wú', 'NA', 'NA']"
一无所获,"['NA', 'wú', 'NA', 'NA']"
一无所闻,"['NA', 'wú', 'NA', 'NA']"
一望无垠,"['NA', 'NA', 'wú', 'NA']"
一望无际,"['NA', 'NA', 'wú', 'NA']"
一览无余,"['NA', 'NA', 'wú', 'NA']"
不劳无获,"['NA', 'NA', 'wú', 'NA']"
不无,"['NA', 'wú']"
不无小补,"['NA', 'wú', 'NA', 'NA']"
两小无猜,"['NA', 'NA', 'wú', 'NA']"
举世无双,"['NA', 'NA', 'wú', 'NA']"
义无反顾,"['NA', 'wú', 'NA', 'NA']"
事无巨细,"['NA', 'wú', 'NA', 'NA']"
于事无补,"['NA', 'NA', 'wú', 'NA']"
人无完人,"['NA', 'wú', 'NA', 'NA']"
人无远虑,"['NA', 'wú', 'NA', 'NA']"
伤及无辜,"['NA', 'NA', 'wú', 'NA']"
俯仰无愧,"['NA', 'NA', 'wú', 'NA']"
冷酷无情,"['NA', 'NA', 'wú', 'NA']"
凭白无故,"['NA', 'NA', 'wú', 'NA']"
劳而无功,"['NA', 'NA', 'wú', 'NA']"
半无限,"['NA', 'wú', 'NA']"
厚颜无耻,"['NA', 'NA', 'wú', 'NA']"
反脸无情,"['NA', 'NA', 'wú', 'NA']"
口无遮拦,"['NA', 'wú', 'NA', 'NA']"
史无前例,"['NA', 'wú', 'NA', 'NA']"
后患无穷,"['NA', 'NA', 'wú', 'NA']"
后继无人,"['NA', 'NA', 'wú', 'NA']"
而知也无涯,"['NA', 'NA', 'NA', 'wú', 'NA']"
喜怒无常,"['NA', 'NA', 'wú', 'NA']"
回味无穷,"['NA', 'NA', 'wú', 'NA']"
坐视无睹,"['NA', 'NA', 'wú', 'NA']"
坦然无惧,"['NA', 'NA', 'wú', 'NA']"
天无绝人之路,"['NA', 'wú', 'NA', 'NA', 'NA', 'NA']"
全无,"['NA', 'wú']"
全无准备,"['NA', 'wú', 'NA', 'NA']"
孑立无依,"['NA', 'NA', 'wú', 'NA']"
孤立无援,"['NA', 'NA', 'wú', 'NA']"
学无止境,"['NA', 'wú', 'NA', 'NA']"
学海无涯,"['NA', 'NA', 'wú', 'NA']"
安全无事,"['NA', 'NA', 'wú', 'NA']"
安全无恙,"['NA', 'NA', 'wú', 'NA']"
安全无虞,"['NA', 'NA', 'wú', 'NA']"
安然无恙,"['NA', 'NA', 'wú', 'NA']"
完美无瑕,"['NA', 'NA', 'wú', 'NA']"
完美无缺,"['NA', 'NA', 'wú', 'NA']"
尚无,"['NA', 'wú']"
居无定所,"['NA', 'wú', 'NA', 'NA']"
巨无霸,"['NA', 'wú', 'NA']"
师出无名,"['NA', 'NA', 'wú', 'NA']"
平安无事,"['NA', 'NA', 'wú', 'NA']"
平白无故,"['NA', 'NA', 'wú', 'NA']"
座无虚席,"['NA', 'wú', 'NA', 'NA']"
徒劳无功,"['NA', 'NA', 'wú', 'NA']"
徒劳无益,"['NA', 'NA', 'wú', 'NA']"
心无二用,"['NA', 'wú', 'NA', 'NA']"
悔之无及,"['NA', 'NA', 'wú', 'NA']"
惨无人道,"['NA', 'wú', 'NA', 'NA']"
愚昧无知,"['NA', 'NA', 'wú', 'NA']"
攻无不克,"['NA', 'wú', 'NA', 'NA']"
攻无不取,"['NA', 'wú', 'NA', 'NA']"
所向无敌,"['NA', 'NA', 'wú', 'NA']"
手无寸铁,"['NA', 'wú', 'NA', 'NA']"
手无缚鸡之力,"['NA', 'wú', 'NA', 'NA', 'NA', 'NA']"
手足无措,"['NA', 'NA', 'wú', 'NA']"
后患无穷,"['NA', 'NA', 'wú', 'NA']"
托足无门,"['NA', 'NA', 'wú', 'NA']"
扪心无愧,"['NA', 'NA', 'wú', 'NA']"
攻无不克,"['NA', 'wú', 'NA', 'NA']"
日无暇晷,"['NA', 'wú', 'NA', 'NA']"
时日无多,"['NA', 'NA', 'wú', 'NA']"
无一事而不学,"['wú', 'NA', 'NA', 'NA', 'NA', 'NA']"
无一时而不学,"['wú', 'NA', 'NA', 'NA', 'NA', 'NA']"
无不,"['wú', 'NA']"
无不达,"['wú', 'NA', 'NA']"
无业,"['wú', 'NA']"
无业游民,"['wú', 'NA', 'NA', 'NA']"
无主失物,"['wú', 'NA', 'NA', 'NA']"
无义,"['wú', 'NA']"
无争议,"['wú', 'NA', 'NA']"
无事不登三宝殿,"['wú', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
无事生非,"['wú', 'NA', 'NA', 'NA']"
无产者,"['wú', 'NA', 'NA']"
无产阶级,"['wú', 'NA', 'NA', 'NA']"
无人,"['wú', 'NA']"
无人不,"['wú', 'NA', 'NA']"
无人不晓,"['wú', 'NA', 'NA', 'NA']"
无人不知,"['wú', 'NA', 'NA', 'NA']"
无人售票,"['wú', 'NA', 'NA', 'NA']"
无人机,"['wú', 'NA', 'NA']"
无人驾驶,"['wú', 'NA', 'NA', 'NA']"
无以复加,"['wú', 'NA', 'NA', 'NA']"
无何,"['wú', 'NA']"
无保留,"['wú', 'NA', 'NA']"
无信义,"['wú', 'NA', 'NA']"
无偿,"['wú', 'NA']"
无农药,"['wú', 'NA', 'NA']"
无利,"['wú', 'NA']"
无力,"['wú', 'NA']"
无功不受禄,"['wú', 'NA', 'NA', 'NA', 'NA']"
无功受禄,"['wú', 'NA', 'NA', 'NA']"
无功而返,"['wú', 'NA', 'NA', 'NA']"
无动于衷,"['wú', 'NA', 'NA', 'NA']"
无助,"['wú', 'NA']"
无助感,"['wú', 'NA', 'NA']"
无原则,"['wú', 'NA', 'NA']"
无双,"['wú', 'NA']"
无名,"['wú', 'NA']"
无名战士墓,"['wú', 'NA', 'NA', 'NA', 'NA']"
无名战死,"['wú', 'NA', 'NA', 'NA']"
无名烈士墓,"['wú', 'NA', 'NA', 'NA', 'NA']"
无名英雄,"['wú', 'NA', 'NA', 'NA']"
无后,"['wú', 'NA']"
无味,"['wú', 'NA']"
无品,"['wú', 'NA']"
无国界,"['wú', 'NA', 'NA']"
无国界医生,"['wú', 'NA', 'NA', 'NA', 'NA']"
无国界记者,"['wú', 'NA', 'NA', 'NA', 'NA']"
无坚不摧,"['wú', 'NA', 'NA', 'NA']"
无垠,"['wú', 'NA']"
无声,"['wú', 'NA']"
无奈,"['wú', 'NA']"
无奸不商,"['wú', 'NA', 'NA', 'NA']"
无字碑,"['wú', 'NA', 'NA']"
无定形碳,"['wú', 'NA', 'NA', 'NA']"
无害,"['wú', 'NA']"
无容置疑,"['wú', 'NA', 'NA', 'NA']"
无局,"['wú', 'NA']"
无关,"['wú', 'NA']"
无巧不成书,"['wú', 'NA', 'NA', 'NA', 'NA']"
无常,"['wú', 'NA']"
无序,"['wú', 'NA']"
无庸,"['wú', 'NA']"
无异,"['wú', 'NA']"
无形,"['wú', 'NA']"
无形贸易,"['wú', 'NA', 'NA', 'NA']"
无形输出,"['wú', 'NA', 'NA', 'NA']"
无征不信,"['wú', 'NA', 'NA', 'NA']"
无微不至,"['wú', 'NA', 'NA', 'NA']"
无心,"['wú', 'NA']"
无心插柳柳成阴,"['wú', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
无性,"['wú', 'NA']"
无怪,"['wú', 'NA']"
无怪乎,"['wú', 'NA', 'NA']"
无恒,"['wú', 'NA']"
无恙,"['wú', 'NA']"
无悔,"['wú', 'NA']"
无患子,"['wú', 'NA', 'NA']"
无情,"['wú', 'NA']"
无意,"['wú', 'NA']"
无愧,"['wú', 'NA']"
无成,"['wú', 'NA']"
无我,"['wú', 'NA']"
无所不包,"['wú', 'NA', 'NA', 'NA']"
无所不卖,"['wú', 'NA', 'NA', 'NA']"
无所不在,"['wú', 'NA', 'NA', 'NA']"
无所不知,"['wú', 'NA', 'NA', 'NA']"
无所不能,"['wú', 'NA', 'NA', 'NA']"
无所不至,"['wú', 'NA', 'NA', 'NA']"
无所事事,"['wú', 'NA', 'NA', 'NA']"
无所用心,"['wú', 'NA', 'NA', 'NA']"
无所畏忌,"['wú', 'NA', 'NA', 'NA']"
无所谓,"['wú', 'NA', 'NA']"
无措,"['wú', 'NA']"
无援,"['wú', 'NA']"
无支祁,"['wú', 'NA', 'NA']"
无政府主义,"['wú', 'NA', 'NA', 'NA', 'NA']"
无故,"['wú', 'NA']"
无效,"['wú', 'NA']"
无敌,"['wú', 'NA']"
无明,"['wú', 'NA']"
无晶圆,"['wú', 'NA', 'NA']"
无暇,"['wú', 'NA']"
无望,"['wú', 'NA']"
无机,"['wú', 'NA']"
无机物,"['wú', 'NA', 'NA']"
无机盐,"['wú', 'NA', 'NA']"
无权,"['wú', 'NA']"
无条件,"['wú', 'NA', 'NA']"
无极,"['wú', 'NA']"
无极县,"['wú', 'NA', 'NA']"
无棣,"['wú', 'NA']"
无棣县,"['wú', 'NA', 'NA']"
无毒,"['wú', 'NA']"
无比,"['wú', 'NA']"
无比较级,"['wú', 'NA', 'NA', 'NA']"
无毛,"['wú', 'NA']"
无氧,"['wú', 'NA']"
无水,"['wú', 'NA']"
无法,"['wú', 'NA']"
无法形容,"['wú', 'NA', 'NA', 'NA']"
无法忍受,"['wú', 'NA', 'NA', 'NA']"
无法挽救,"['wú', 'NA', 'NA', 'NA']"
无法替代,"['wú', 'NA', 'NA', 'NA']"
无码,"['wú', 'NA']"
无牌,"['wú', 'NA']"
无牙,"['wú', 'NA']"
无物,"['wú', 'NA']"
无状,"['wú', 'NA']"
无猜,"['wú', 'NA']"
无理,"['wú', 'NA']"
无理取闹,"['wú', 'NA', 'NA', 'NA']"
无瑕,"['wú', 'NA']"
无生命,"['wú', 'NA', 'NA']"
无用,"['wú', 'NA']"
无用之树,"['wú', 'NA', 'NA', 'NA']"
无由,"['wú', 'NA']"
无疑,"['wú', 'NA']"
无病呻吟,"['wú', 'NA', 'NA', 'NA']"
无病自灸,"['wú', 'NA', 'NA', 'NA']"
无益,"['wú', 'NA']"
无知,"['wú', 'NA']"
无碍,"['wú', 'NA']"
无礼,"['wú', 'NA']"
无禄,"['wú', 'NA']"
无福消受,"['wú', 'NA', 'NA', 'NA']"
无私,"['wú', 'NA']"
无秩序,"['wú', 'NA', 'NA']"
无穷,"['wú', 'NA']"
无穷小,"['wú', 'NA', 'NA']"
无穷序列,"['wú', 'NA', 'NA', 'NA']"
无穷远点,"['wú', 'NA', 'NA', 'NA']"
无穷集,"['wú', 'NA', 'NA']"
无端,"['wú', 'NA']"
无端端,"['wú', 'NA', 'NA']"
无糖,"['wú', 'NA']"
无线,"['wú', 'NA']"
无线电,"['wú', 'NA', 'NA']"
无线电接收机,"['wú', 'NA', 'NA', 'NA', 'NA', 'NA']"
无线电波,"['wú', 'NA', 'NA', 'NA']"
无线电话,"['wú', 'NA', 'NA', 'NA']"
无线网路,"['wú', 'NA', 'NA', 'NA']"
无缘,"['wú', 'NA']"
无缺,"['wú', 'NA']"
无罪,"['wú', 'NA']"
无罪抗辩,"['wú', 'NA', 'NA', 'NA']"
无罪推定,"['wú', 'NA', 'NA', 'NA']"
无翅,"['wú', 'NA']"
无耻,"['wú', 'NA']"
无聊,"['wú', 'NA']"
无能,"['wú', 'NA']"
无船承运人,"['wú', 'NA', 'NA', 'NA', 'NA']"
无花果,"['wú', 'NA', 'NA']"
无虞,"['wú', 'NA']"
无虞匮乏,"['wú', 'NA', 'NA', 'NA']"
无补,"['wú', 'NA']"
无表情,"['wú', 'NA', 'NA']"
无视,"['wú', 'NA']"
无言,"['wú', 'NA']"
无言以对,"['wú', 'NA', 'NA', 'NA']"
无记名,"['wú', 'NA', 'NA']"
无话不谈,"['wú', 'NA', 'NA', 'NA']"
无误,"['wú', 'NA']"
无谓,"['wú', 'NA']"
无货,"['wú', 'NA']"
无赖,"['wú', 'NA']"
无轨,"['wú', 'NA']"
无辜,"['wú', 'NA']"
无远弗届,"['wú', 'NA', 'NA', 'NA']"
无连接,"['wú', 'NA', 'NA']"
无道,"['wú', 'NA']"
无针注射器,"['wú', 'NA', 'NA', 'NA', 'NA']"
无钩绦虫,"['wú', 'NA', 'NA', 'NA']"
无锡,"['wú', 'NA']"
无锡县,"['wú', 'NA', 'NA']"
无际,"['wú', 'NA']"
无限,"['wú', 'NA']"
无限制,"['wú', 'NA', 'NA']"
无限小,"['wú', 'NA', 'NA']"
无限风光在险峰,"['wú', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
无需,"['wú', 'NA']"
无非,"['wú', 'NA']"
无须,"['wú', 'NA']"
无题,"['wú', 'NA']"
无风不起浪,"['wú', 'NA', 'NA', 'NA', 'NA']"
无齿翼龙,"['wú', 'NA', 'NA', 'NA']"
暗无天日,"['NA', 'wú', 'NA', 'NA']"
无则加勉,"['wú', 'NA', 'NA', 'NA']"
无心插柳柳成阴,"['wú', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
杂乱无章,"['NA', 'NA', 'wú', 'NA']"
束手无策,"['NA', 'NA', 'wú', 'NA']"
来去无踪,"['NA', 'NA', 'wú', 'NA']"
来无影,"['NA', 'wú', 'NA']"
去无踪,"['NA', 'wú', 'NA']"
杳无消息,"['NA', 'wú', 'NA', 'NA']"
杳无音信,"['NA', 'wú', 'NA', 'NA']"
枯燥无味,"['NA', 'NA', 'wú', 'NA']"
何患无辞,"['NA', 'NA', 'wú', 'NA']"
死无对证,"['NA', 'wú', 'NA', 'NA']"
死而无悔,"['NA', 'NA', 'wú', 'NA']"
残酷无情,"['NA', 'NA', 'wú', 'NA']"
毫无,"['NA', 'wú']"
毫无二致,"['NA', 'wú', 'NA', 'NA']"
毫无效果,"['NA', 'wú', 'NA', 'NA']"
毫无疑问,"['NA', 'wú', 'NA', 'NA']"
水清无鱼,"['NA', 'NA', 'wú', 'NA']"
水火无情,"['NA', 'NA', 'wú', 'NA']"
水至清则无鱼,"['NA', 'NA', 'NA', 'NA', 'wú', 'NA']"
永无止境,"['NA', 'wú', 'NA', 'NA']"
求学无坦途,"['NA', 'NA', 'wú', 'NA', 'NA']"
洁净无瑕,"['NA', 'NA', 'wú', 'NA']"
渺无音信,"['NA', 'wú', 'NA', 'NA']"
滥杀无辜,"['NA', 'NA', 'wú', 'NA']"
潜逃无踪,"['NA', 'NA', 'wú', 'NA']"
独一无二,"['NA', 'NA', 'wú', 'NA']"
白璧无瑕,"['NA', 'NA', 'wú', 'NA']"
百事无成,"['NA', 'NA', 'wú', 'NA']"
百无一失,"['NA', 'wú', 'NA', 'NA']"
百无聊赖,"['NA', 'wú', 'NA', 'NA']"
目无光泽,"['NA', 'wú', 'NA', 'NA']"
目无全牛,"['NA', 'wú', 'NA', 'NA']"
目无组织,"['NA', 'wú', 'NA', 'NA']"
直言无讳,"['NA', 'NA', 'wú', 'NA']"
祸福无常,"['NA', 'NA', 'wú', 'NA']"
福无双至,"['NA', 'wú', 'NA', 'NA']"
秋毫无犯,"['NA', 'NA', 'wú', 'NA']"
童叟无欺,"['NA', 'NA', 'wú', 'NA']"
童言无忌,"['NA', 'NA', 'wú', 'NA']"
索然无味,"['NA', 'NA', 'wú', 'NA']"
纯真无垢,"['NA', 'NA', 'wú', 'NA']"
羌无故实,"['NA', 'wú', 'NA', 'NA']"
肆无忌惮,"['NA', 'wú', 'NA', 'NA']"
胸无城府,"['NA', 'wú', 'NA', 'NA']"
苍白无力,"['NA', 'NA', 'wú', 'NA']"
茶饭无心,"['NA', 'NA', 'wú', 'NA']"
